dist_to_military_base	reported_at	weather	dist_to_airport	airport_name	longitude	county	latitude	shape	military_component	airport_type	location	duration	military_site	sighted_at	military_area
4.46230351978614	19991105	[object Object]	1.9689689639941501	Sky-5 Heliport	-78.6390989	[object Object]	35.7803977	 disk	Army Guard	heliport	 Raleigh, NC	Less then 10seconds	NG Raleigh	19991105	498013.82421875
2.8027603832111554	19991026	[object Object]	2.7816081204094565	Mc Guire Air Force Base	-74.562377	[object Object]	40.0490024	 cylinder	AF Active	medium_airport	 Cookstown, NJ	30 min	McGuire	19991026	21985711.8359375
34.86857909663409	19991004	[object Object]	0.6240730918287815	Mercy Hospital Heliport	-89.0226793	[object Object]	42.6829765	 light	AF Guard	heliport	 Janesville, WI		Truax ANGB	19990919	1340092.984375
12.121699406983762	19991011	[object Object]	0.09888836999668714	City Hall Heliport	-118.244476	[object Object]	34.054935	 light	AF Active	closed	 Los Angeles, CA	5min	Los Angeles AFB	19991011	339838.0625
10.789413431590066	19991109	[object Object]	3.2362816591461465	Frogs End Airport	-73.111267	[object Object]	44.329251	 unknown	AF Guard	small_airport	 Hinesburg, VT	2 minutes X 2	Burlington IAP	19991108	1971763.55078125
64.5098627202349	19991111	[object Object]	7.543511513999556	Perth (Great War Memorial Hospital) Heliport	-76.3912672	[object Object]	44.9561407	 sphere	Army Active	heliport	 Fallbrook, CA	10 minutes	Fort Drum	19991111	853172736.429688
11.83588968786598	19991014	[object Object]	1.410588790498869	Governor's Residence Heliport	-105.9377997	[object Object]	35.6869996	 disk	Army Guard	heliport	 Santa Fe, NM	25 seconds	NG Santa Fe - Onate Complex TS	19991013	2031713.4140625
7.979033133188003	19991025	[object Object]	0.03694449577144549	Civic Center Heliport	-118.0000166	[object Object]	33.6783336	 egg	Navy Active	heliport	 Huntington Beach, CA	30 seconds	NWS Seal Beach	19991025	28088916.7695312
18.75122451881953	19991110	[object Object]	0.23581879929519559	Van Nuys County Court Heliport	-118.448729	[object Object]	34.1866581	 triangle	AF Active	heliport	 Van Nuys, CA	3-5 secs	Los Angeles AFB	19991019	339838.0625
22.416345624108295	19991102	[object Object]	1.5812396532274546	Smithville Crawford Municipal Airport	-97.1594321	[object Object]	30.0085542	 circle	Army Guard	small_airport	 Smithville, TX	25sec	Camp Swift	19991030	63800081.2226562
8.2515939156992	19991116	[object Object]	2.5160431549297764	Condell Medical Center Heliport	-88.0039653	[object Object]	42.263079	 fireball	Navy Active	heliport	 Mundelein, IL	15 seconds	GL Camp JPJ	19991116	365412.0078125
71.26745056689298	19991008	[object Object]	0.817814150548857	Mother Frances Hospital Heliport	-95.3010624	[object Object]	32.3512601	 flash	Army Active	heliport	 Tyler, TX	16 minutes	Longhorn AAP	19991008	8327679.8046875
6.630319670540848	19991024	[object Object]	0.9230973054873515	Albuquerque Regional Medical Center Heliport	-106.6509851	[object Object]	35.0841034	 disk	AF Active	heliport	 Albuquerque, NM	30 sec	Kirtland AFB	19950615	279148643.554688
16.18994134300287	19991116	[object Object]	3.2114038036660606	Honey Lake Heliport	-88.1361888	[object Object]	42.1539141	 formation	Navy Active	heliport	 Barrington, IL	60 to 90 seconds	Glenview	19991116	238423.87890625
3.8647256370308916	19991008	[object Object]	0.3282997551940185	Hahnemann Heliport	-75.1635899	[object Object]	39.9523993	 fireball	Navy Active	heliport	 Philadelphia, PA	10 mins	NSA Mechanicsburg Det Philadelphia Annex PNBC	19990924	1819000.19921875
15.559326769809275	19991116	[object Object]	1.9260126041112853	Pomona Police Department Heliport	-117.8103367	[object Object]	34.0286226	 disk	Navy Active	heliport	 Diamond Bar, CA	30 seconds	Norco	19991116	1436522.51171875
31.092800660439735	19991029	[object Object]	0.5961040886680135	Tehachapi Municipal Airport	-118.4489739	[object Object]	35.1321878	 chevron	AF Active	small_airport	 Tehachapi, CA	15 minutes	Edwards AFB	19991021	1858332842.64844
2.505403035220766	19991110	[object Object]	0.16725393605289537	State Capital Parking Lot Heliport	-84.3901849	[object Object]	33.7490987	 teardrop	Army Guard	heliport	 Atlanta, GA	25 seconds	NG Atlanta - Confederate Ave	19991109	401116.8828125
15.396951396522304	19991108	[object Object]	3.0524636817362243	Sills Air Park	-96.9707179	[object Object]	37.6913769	 light	AF Active	small_airport	 Augusta, KS	10 mins	McConnell AFB	19991011	17125172.3867188
37.555662578456385	19991010	[object Object]	2.633342786581292	Spruce Creek Airport	-81.0105538409739	[object Object]	29.10150985	 disk	Navy Active	small_airport	 Port Orange, FL	30 seconds	NSA Orlando	19991009	217717.802734375
43.84218205181385	19991102	[object Object]	1.5446260594059393	Duncan Regional Hospital Heliport	-97.9578129	[object Object]	34.5023029	 other	Army Active	heliport	 Duncan, OK	4 seconds	Fort Sill	19991102	774476834.921875
26.400051465275855	19991010	[object Object]	0.6656736270455795	Trios Women & Childrens Hospital Heliport	-119.1204003	[object Object]	46.2089739	 sphere	Army Act	heliport	 Kennewick, WA	45 secs	Umatilla Chem Depot	19991010	165395321.648438
0.9198317566135565	19991101	[object Object]	1.2133909573883088	Naval Outlying Field Imperial Beach (Ream Field)	-117.1130849	[object Object]	32.5839444	 fireball	Navy Active	small_airport	 Imperial Beach, CA	5MINUTES	NB Coronado Silver Strand	19991031	3140313.94921875
9.155743098394517	19991015	[object Object]	2.005329966315804	County Medical Center Heliport	-121.9031599	[object Object]	37.3297085	 circle	Navy Active	heliport	 San Jose, CA	10 min	NAVPMOSSP Mtn View	19990930	317616.078125
21.291229711475907	19991026	[object Object]	1.3270723553277115	Northridge Hospital Heliport	-118.5364742	[object Object]	34.2011156	 sphere	AF Active	heliport	 Reseda, CA	2 hrs.	Los Angeles AFB	19991026	339838.0625
16.246046174840483	19991002	[object Object]	1.4900295463626925	Greater Southwest International Airport-Amon Carter Field	-97.0667362924056	[object Object]	32.8465405	 unknown	Army Guard	closed	 Euless, TX	1 minute	NG Saginaw	19990924	848152.64453125
19.126136401890875	19991104	[object Object]	2.202943637801978	Kent Benaroya Heliport	-122.2270272	[object Object]	47.3826903	 disk	Navy Active	heliport	 Kent, WA	5-7 MINS.	Manchester	19991102	2388195.078125
14.007784905757266	19991007	[object Object]	3.3713794648072075	Highway Patrol Troop C Headquarters Heliport	-90.5092882	[object Object]	38.5969977	 disk	AF Active	heliport	 Manchester (St.Louis), MO	5-10 secs.	NGA Arnold Site	19991006	227171.921875
108.86617396797695	19991004	[object Object]	0.6309978983746016	Campbell County Memorial Hospital Heliport	-105.501876	[object Object]	44.290635	 other	Army Guard	heliport	 Gillette, WY	10-15 sec.	NG West Camp	19991004	5994986.3984375
37.25952693167458	19991023	[object Object]	1.8579466879677788	Oakville (Trafalgar Memorial Hospital) Heliport	-79.666672	[object Object]	43.447436	 circle	Army Guard	heliport	 Oakville (Canada), ON	4 seconds	NG Youngstown TS	19991024	6537604.953125
62.606937133513135	19991109	[object Object]	1.7522783920093912	Memorial Medical Center Heliport	-90.883917	[object Object]	46.5927574	 disk	Army Guard	heliport	 Ashland, WI	20 seconds maybe	NG Duluth Armory	19991106	59516.6015625
18.47863008428989	19991116	[object Object]	1.4366056669633667	Chicago Meigs Airport	-87.6244212	[object Object]	41.8755546	 fireball	Navy Active	closed	 Chicago, IL	30 sec.	Glenview	19991116	238423.87890625
22.51544826119474	19991107	[object Object]	0.866362114741978	Omans Heliport	-83.0449348	[object Object]	42.9205842	 light	AF Guard	heliport	 Almont, MI	10 min	Selfridge ANGB	19991107	19289277.234375
91.37143399600066	19991016	[object Object]	1.6929222309489236	Rans Airport	-99.3267086	[object Object]	38.9206744	 light	Army Guard	small_airport	 Ellis, KS	10 minutes	NG Salina KS Training Center	19991015	416929.1875
18.47863008428989	19991117	[object Object]	1.4366056669633667	Chicago Meigs Airport	-87.6244212	[object Object]	41.8755546	 fireball	Navy Active	closed	 Chicago, IL	45-60 sec	Glenview	19991116	238423.87890625
43.03605755458058	19991020	[object Object]	0.9708010257056984	Toronto (Mississauga Credit Valley Hospital) Heliport	-79.7018616578413	[object Object]	43.5754447	 triangle	Army Guard	heliport	 Mississauga (Canada), ON	3 SECONDS	NG Youngstown TS	19991015	6537604.953125
80.8409651059919	19991011	[object Object]	3.869824668754797	Giermek Executive Airport	-78.3408496	[object Object]	42.0386764	 oval	AF Reserve	small_airport	 Portville, NY	30 seconds	Niagara Falls	19991011	4736892.94921875
34.8799065125306	19991019	[object Object]	3.0174887471448337	Los Angeles County Fire Station Nr 123 Heliport	-118.4252684	[object Object]	34.4245292	 disk	AF Active	heliport	 Santa Clarita Valley, CA	1.5	Los Angeles AFB	19991019	339838.0625
4.250946629829474	19991116	[object Object]	0.5293048655844085	Indianapolis Downtown Heliport	-86.1583502	[object Object]	39.7683331	 fireball	Army Guard	heliport	 Indianapolis, IN	10 seconds	NG Indianapolis 38 ID	19991116	320805.24609375
9.573673353445221	19991014	[object Object]	2.3098885892896193	Albany Municipal Airport	-123.1059324	[object Object]	44.6365071	 fireball	Army Guard	small_airport	 Albany, OR	2min	NG Camp Adair Corvallis	19991012	4228533.546875
29.24783702016426	19991114	[object Object]	3.5287623256798115	Fremont Peak Heliport	-105.2224947	[object Object]	38.4423644	 light	Army Active	heliport	 Canon City, CO	45 Minutes	Fort Carson	19991106	356363517.429688
56.01393559981986	19991016	[object Object]	1.0274938980393953	Lazy Dog Ranch Airpark	-96.4155402	[object Object]	33.0795625	 triangle	Army Guard	small_airport	 Copeville, TX	30 seconds	NG Saginaw	19991015	848152.64453125
5.882614918222424	19991021	[object Object]	0.8252809995742733	Spanaway Airport	-122.4243422	[object Object]	47.0979462	 unknown	Army Active	small_airport	 Spanaway, WA	10sec	Fort Lewis	19991020	769332661.617188
40.207274599788065	19991019	[object Object]	1.4278500949675883	Bob-Mar Airport	-69.599075	[object Object]	44.588511	 light	Army Guard	small_airport	 Fairfield, ME	30 min	NG Bangor TS	19991015	1653662.265625
22.938293449097774	19991117	[object Object]	2.514791891702464	Digger Dougs Airport	-88.1050853	[object Object]	42.5775187	 fireball	Navy Active	small_airport	 Paddock Lake, WI	30 seconds	GL Camp JPJ	19991116	365412.0078125
4.39390149323381	19991117	[object Object]	1.0016327765861153	Burke Lakefront Airport	-81.6934446	[object Object]	41.5051613	 fireball	Navy Active	medium_airport	 Cleveland, OH	25 sec.	Bratenahl	19991116	223209.30078125
4.726621154698937	19991007	[object Object]	1.336280791528316	St Marys Heliport	-79.035878	[object Object]	43.172555	 other	Army Guard	heliport	 Lewiston, NY	15 seconds	NG Youngstown TS	19991002	6537604.953125
41.04874098681207	19991029	[object Object]	0.6671037226663016	Allen Memorial Hospital Heliport	-109.5462146	[object Object]	38.5738096	 fireball	Army Active	heliport	 Moab, UT	:05	Green River Test Complex	19991017	26929083.71875
33.03189414797885	19991107	[object Object]	1.8400873462487952	Warren Hospital Heliport	-75.2099866	[object Object]	40.6916081	 cigar	Navy Active	heliport	 Easton, PA	5 min.	NAS JRB Willow Grove	19981215	6130804.11328125
15.095266275382473	19991109	[object Object]	0.02156572289493055	Drv Downtown Houston Aquarium Heliport	-95.3676974	[object Object]	29.7589382	 cylinder	AF Guard	heliport	 Houston, TX	One min.	Ellington Field	19991031	1145693.9296875
32.2466358068017	19991011	[object Object]	5.840032783255882	Central Maine Airport of Norridgewock	-69.889526	[object Object]	44.798403	 sphere	Navy Active	small_airport	 Anson, ME	4-7 seconds	NAS Portsmouth Redington Township	19991003	100700470.183594
13.358809303759264	19991117	[object Object]	8.299354962509648	Blue Lick Airport	-85.5457877	[object Object]	38.0500627	 fireball	AF Guard	small_airport	 Mt. Washington, KY	3 minutes	Louisville IAP-Standiford	19991116	497282.2421875
6.9361082737571005	19991025	[object Object]	2.696626904228779	Flying F Airport	-78.8642034	[object Object]	43.038668	 triangle	AF Reserve	small_airport	 North Tonawanda, NY	1.5 minutes	Niagara Falls	19970524	4736892.94921875
9.74477275399442	19991002	[object Object]	1.080618922729145	Independence Regional Health Center Heliport	-94.4155068	[object Object]	39.0911161	 chevron	Army Active	heliport	 Independence, MO	15 seconds	Lake City AAP	19991001	26558089.4921875
26.25480125680899	19991115	[object Object]	3.485373588244672	St Lucie Medical Center Heliport	-80.3503283	[object Object]	27.2939333	 oval	AF Active	heliport	 Port St. Lucie, FL	25minutes	Jonathan Dickinson Tracking Annex	19991114	57233.376953125
8.900970576529607	19991012	[object Object]	2.7993097234411026	UC Davis Medical Center Tower II Heliport	-121.4943996	[object Object]	38.5815719	 other	AF Active	heliport	 Sacramento, CA	30 min.	McClellan AFB	19960429	19173738.5742188
9.34841443928185	19991112	[object Object]	1.2610388227759328	Moders Airport	-90.570125	[object Object]	38.4089431	 light	AF Active	small_airport	 House Springs, MO	1 minute	NGA Arnold Site	19991110	227171.921875
51.25777571138305	19991115	[object Object]	2.549917757351665	Morris Manor Airport	-95.8394083	[object Object]	33.1373366	 unknown	Army Guard	small_airport	 Cumby, TX	5 minutes	Camp Maxey	19991114	38800389.3359375
62.00458368549324	19991111	[object Object]	1.044883472283573	De Leon Municipal Airport	-98.5358826	[object Object]	32.1109743	 light	Army Guard	small_airport	 De Leon, TX	5 minutes	Fort Wolters	19981208	23479321.796875
16.76678106911168	19991109	[object Object]	2.5940466248128713	Lexington Heliport	-93.2024487	[object Object]	45.3194095	 unknown	Army Guard	heliport	 East Bethel, MN	5 minutes	NG Arden Hills Army TS	19981222	12179601.15625
43.788936301909374	19991103	[object Object]	1.7197444065531104	Hunter Mountain Airport	-74.2187541	[object Object]	42.2136987	 triangle	Army Active	small_airport	 Hunter, NY	10min	Watervliet Arsenal	19990831	995648.75390625
24.566949896213714	19991023	[object Object]	1.4804979656762023	Flying 'O' Ranch Heliport	-122.100222	[object Object]	47.3657791	 changing	Navy Active	heliport	 Covington, WA	30 minutes	Manchester	19991017	2388195.078125
5.860496703509534	19991004	[object Object]	1.834042802206345	University Medical Center Hospital Heliport	-110.9262353	[object Object]	32.2218917		AF Active	heliport	 Tucson, AZ	5 seconds	Davis-Monthan AFB	19991004	59926138.6835938
4.833770637965097	19991101	[object Object]	1.109228714696313	Meriter/Park Heliport	-89.3837613	[object Object]	43.074761	 light	AF Guard	heliport	 Madison, WI	80 seconds	Truax ANGB	19990803	1340092.984375
69.6614877826636	19991107	[object Object]	0.8137169361189405	Laughlin Bullhead International Airport	-114.5682983	[object Object]	35.1477774	 light	Army Guard	small_airport	 Bullhead City, AZ	23:15pm	NG Lv (Henderson) Readiness Ctr	19991107	329120.0390625
52.08176645069921	19991117	[object Object]	3.85323933211829	Tri-State/Milton J. Ferguson Field	-82.5862699	[object Object]	38.4178597	 fireball	Army Guard	large_airport	 South Point, OH	20 sec	Jackson County	19991116	2411791.3515625
52.08176645069921	19991025	[object Object]	3.85323933211829	Tri-State/Milton J. Ferguson Field	-82.5862699	[object Object]	38.4178597	 egg	Army Guard	large_airport	 South Point, OH	5 minutes	Jackson County	19990801	2411791.3515625
21.086685992935944	19991116	[object Object]	4.51392425798617	Heitman Field	-84.1727231	[object Object]	40.3944932	 light	Army Active	small_airport	 Anna, OH	00:00:30	US Army Joint Sys Mfg Ctr Lima	19991116	2575976.9375
9.377048193121027	19991116	[object Object]	2.4607530215599165	San Francisco International Airport	-122.3660825	[object Object]	37.5841026	 other	AF Active	large_airport	 Burlingame, CA	Less than a second	Pillar Point AFS	19991116	282630.625
6.712713605676046	19991116	[object Object]	1.5334341186098273	Fabick-Colmarile Heliport	-90.4435257	[object Object]	38.5043533	 fireball	AF Active	heliport	 St. Louis  (Fenton), MO	7-10 sec	NGA Arnold Site	19991116	227171.921875
23.109906810431344	19991014	[object Object]	2.6454741384655005	Sierra Medical Center Heliport	-106.501349395577	[object Object]	31.8111305	 triangle	Army Active	heliport	 El Paso, TX	20 minutes	Fort Bliss AAA Ranges	19991014	456368.71484375
4.962420140443504	19991001	[object Object]	0.6145515083245412	City Hall Complex Heliport	-115.149225	[object Object]	36.1662859	 light	AF Active	heliport	 Las Vegas, NV	app. 15 seconds	Nellis  Annex	19991001	100647.76171875
72.99088615936236	19991027	[object Object]	0.9213393957779455	Mercy Medical Center Heliport	-88.5408574	[object Object]	44.0206919	 cylinder	AF Guard	heliport	 Oshkosh, WI	7 seconds	Truax ANGB	19991026	1340092.984375
17.73781597154024	19991111	[object Object]	2.4027275426649375	Baylor University Medical Center Grapevine Heliport	-97.0531317	[object Object]	32.935067		Army Guard	heliport	 DFW Airport (north of) (Dallas), TX	60 sec	NG Saginaw	19991026	848152.64453125
17.39882590989521	19991116	[object Object]	0.7469835038543589	Martin Memorial Hospital Heliport	-80.2519175	[object Object]	27.197983	 oval	AF Active	heliport	 Stuart, FL	20-30 minutes	Jonathan Dickinson Tracking Annex	19991114	57233.376953125
3.5701431053052533	19991008	[object Object]	4.782871297120223	Mount Holly Airport	-80.0387292	[object Object]	32.9961038	 disk	AF Active	small_airport	 Goose Creek, SC	20 minutes	NWS Charleston	19991007	96849114.4707031
38.908510227282704	19991024	[object Object]	0.652572579180188	Baldwin Airport	-92.3743576	[object Object]	44.9666323	 light	Army Guard	small_airport	 Baldwin, WI	2 hours	NG Arden Hills Army TS	19991024	12179601.15625
51.79148312156348	19991116	[object Object]	0.5498155875776812	King's Daughters Medical Center Heliport	-82.6379387	[object Object]	38.4784144	 light	Army Guard	heliport	 Ashland, KY	15-30 seconds	Jackson County	19991116	2411791.3515625
3.50936118310904	19991109	[object Object]	0.4566163793258993	Barnes Jewish Hospital Heliport	-90.2416548	[object Object]	38.6337716		AF Active	heliport	 St. Louis, MO	less than 1min	St Louis AFS	19991110	206828.76171875
19.774449920927555	19991116	[object Object]	2.976793771271615	Witi Tv Studio Building Heliport	-87.9822969	[object Object]	43.2219088	 fireball	AF Guard	heliport	 Mequon, WI	2.5 minutes	Gen Mitchell IAP	19991116	496622.14453125
28.173748091468006	19991022	[object Object]	1.4344824630195563	Lakeview Airport	-97.0034938373445	[object Object]	33.15081975	 oval	Army Guard	small_airport	 Lewisville Lake, TX	10 minutes	NG Saginaw	19990225	848152.64453125
36.269291622987595	19991117	[object Object]	5.022495012618751	Gooding Airport	-83.7438303	[object Object]	42.439479	 teardrop	Army Active	small_airport	 Whitmore Lake, MI	2 min.	Detroit Arsenal	19991116	1370400.19140625
6.183559118545818	19991115	[object Object]	2.844520882641479	Sw Region Faa Heliport	-97.2691817	[object Object]	32.7995738	 changing	Army Guard	heliport	 Haltom City, TX	slow	NG Saginaw	19991114	848152.64453125
10.392152335819592	19991114	[object Object]	1.317934251563058	Castle Well Airport	-112.6232962	[object Object]	33.8569817	 unknown	AF Active	small_airport	 Morristown, AZ	1:08+++	Luke Air Force Auxiliary Field  1	19991113	4439021.8828125
24.69400959544134	19991117	[object Object]	1.2115354396082656	Fox Hole Airport	-105.0897058	[object Object]	39.9935959	 other	AF Active	small_airport	 Lafayette, CO	5 seconds	Buckley AFB	19991116	22404776.203125
10.339078146222748	19991027	[object Object]	1.0036569129302957	East Tennessee Children's Hospital Heliport	-83.9210261	[object Object]	35.9603948	 unknown	AF Guard	heliport	 Knoxville, TN	40 sec.	McGhee Tyson Airport	19991027	2236667.9296875
23.813201976003988	19991006	[object Object]	11.05514184882265	Valley View Airport	-122.2305038	[object Object]	45.1608821	 fireball	Army Guard	small_airport	 Clackamas, OR	two seconds	NG Camp Withycombe Clackamas	19991003	641792.40625
6.517560215893408	19991031	[object Object]	2.7773125028034316	Columbia St Mary's Heliport	-87.922497	[object Object]	43.0349931	 sphere	AF Guard	heliport	 Milwaukee, WI	6-8 seconds	Gen Mitchell IAP	19991020	496622.14453125
94.99521529800232	19991020	[object Object]	2.214696456252852	Stevensville Airport	-114.094385	[object Object]	46.510407	 other	Army Guard	small_airport	 Stevensville, MT	1.5 MIN	MTA Fort Wm Henry Harrison	19991020	56277425.453125
32.741156502366	19991110	[object Object]	1.1363844319295757	Boulder Community Hospital Heliport	-105.2705456	[object Object]	40.0149856	 oval	AF Active	heliport	 Boulder (North Boulder), CO	10-15 mins.	Buckley AFB	19990715	22404776.203125
5.378555836603523	19991116	[object Object]	5.596345900575443	Grant Pad Heliport	-83.0302033	[object Object]	42.5803122	 fireball	Army Active	heliport	 Sterling Heights, MI	1.5 min	Detroit Arsenal	19991116	1370400.19140625
31.897898994395096	19991022	[object Object]	1.1396081081881115	Mercy Air-Pahrump Heliport	-115.9839128	[object Object]	36.2083012	 light	AF Active	heliport	 Pahrump, NV	12 minutes	Creech AFB	19950901	13026145.8828125
20.85911556611402	19991010	[object Object]	2.214149783085968	Providence Medical Center Heliport	-94.7495246	[object Object]	39.1146799	 unknown	Army Active	heliport	 Kansas City, KS	5-10 min.	Fort Leavenworth	19991010	40036979.671875
62.617250367634014	19991020	[object Object]	6.524568680603935	Gene Wash Reservoir Airport	-114.0824451	[object Object]	34.2700153	 light	Army Active	small_airport	 Mesa, AZ	5min.	Yuma Proving Ground	19991019	6401973846.82031
101.13958623390985	19991110	[object Object]	0.7801646250182632	Circle K Airport	-89.666519	[object Object]	45.3513545	 other	AF Guard	small_airport	 Irma, WI	3hrs?	Volk ANGB	19991108	17456781.125
18.493993827099096	19991113	[object Object]	1.1187649214667799	Scappoose Industrial Airpark	-122.8743589	[object Object]	45.7572997	 oval	AF Guard	small_airport	 Scappoose, OR	2hrs	Portland IAP	19991101	2143546.1953125
12.185547758824638	19991116	[object Object]	0.3131033959789005	Mc Phail Corporation Heliport	-83.1499322	[object Object]	42.6583661	 other	Army Active	heliport	 Rochester Hills, MI	30 seconds	Detroit Arsenal	19991116	1370400.19140625
20.21991154912541	19991016	[object Object]	3.5629108731383643	Roosevelt Field	-73.5995717	[object Object]	40.7887113	 disk	MC Reserve	closed	 Old Westbury, NY	@ 3-4 minutes	4th MARDIV Brooklyn	19991015	664160.2890625
15.095266275382473	19991010	[object Object]	0.02156572289493055	Drv Downtown Houston Aquarium Heliport	-95.3676974	[object Object]	29.7589382	 chevron	AF Guard	heliport	 Houston, TX	1-2 minutes	Ellington Field	19991005	1145693.9296875
5.860496703509534	19991102	[object Object]	1.834042802206345	University Medical Center Hospital Heliport	-110.9262353	[object Object]	32.2218917	 fireball	AF Active	heliport	 Tucson, AZ	10 sec	Davis-Monthan AFB	19991027	59926138.6835938
41.45202995057866	19991018	[object Object]	13.591594938723906	Scott Municipal Airport	-84.4677156	[object Object]	36.2834122	 cigar	AF Guard	small_airport	 Signal Mountain, TN	1 hour	McGhee Tyson Airport	19991017	2236667.9296875
21.733595849351918	19991117	[object Object]	3.2216456077104323	Henry County Airport	-84.1252243	[object Object]	41.3922726	 fireball	AF Guard	small_airport	 Napoleon, OH	1.5 min	Toledo/Exp Airport	19991116	978927.5234375
15.538544567240717	19991028	[object Object]	0.350304052866208	Arkansas Children's Hospital Heliport	-92.2895948	[object Object]	34.7464809	 unknown	Army Guard	heliport	 Little Rock, AR	4 minutes	Camp Joseph T Robinson	19991028	199749475.910156
4.833770637965097	19991117	[object Object]	1.109228714696313	Meriter/Park Heliport	-89.3837613	[object Object]	43.074761	 fireball	AF Guard	heliport	 Madison, WI	45 seconds	Truax ANGB	19991116	1340092.984375
72.48706597971557	19991109	[object Object]	0.9199451035187122	Grande Ronde Hospital EMS Heliport	-118.0878695	[object Object]	45.3246068	 formation	Army Act	heliport	 La Grande, OR	15 seconds	Umatilla Chem Depot	19991108	165395321.648438
80.8409651059919	19991011	[object Object]	3.869824668754797	Giermek Executive Airport	-78.3408496	[object Object]	42.0386764	 oval	AF Reserve	small_airport	 Portville, NY	1 minute	Niagara Falls	19991011	4736892.94921875
45.34637149115068	19991117	[object Object]	1.8961362117995713	Bishop International Airport	-83.724333	[object Object]	42.9889383	 formation	Army Guard	medium_airport	 Swartz Creek, MI	20 sec	NG Lansing Headquarters Complex	19991116	436700.90625
42.40054105356048	19991022	[object Object]	1.2552964407531597	Fort Hamilton Hospital Heliport	-84.5613428	[object Object]	39.3995067	 cigar	AF Active	heliport	 Hamilton, OH	2 minutes	Wright-Patterson AFB	19991022	35847896.4179688
2.5760487493897446	19991107	[object Object]	1.6757612638429484	Lawson Army Air Field (Fort Benning)	-84.9688191	[object Object]	32.3523691		Army Active	medium_airport	 Fort Benning, GA		Fort Benning	19970701	70824558.7226562
0.9369125275237138	19991113	[object Object]	5.423952920277765	Tri-Cities Regional TN/VA Airport	-82.4765352	[object Object]	36.4198258	 triangle	Army Guard	large_airport	 Gray, TN	1 MIN	NG Johnson City Gray	19991112	671956.40234375
69.12696555640855	19991020	[object Object]	5.420815179528369	Leach Farms Heliport	-88.8923354	[object Object]	44.1627584		AF Guard	heliport	 Tustin, WI	15 seconds	Volk ANGB	19990905	17456781.125
47.56398075424791	19991104	[object Object]	2.180129645299565	Holt Dam Heliport	-87.4862182	[object Object]	33.2668398	 circle	AF Guard	heliport	 Tuscaloosa, AL	15 minutes	Birmingham Airport	19991029	1470464.41015625
73.13845881657475	19991011	[object Object]	13.355441331895713	Lazy F Ranch Airport	-117.9175706	[object Object]	45.5649887	 chevron	Army Act	small_airport	 Elgin, OR	4 minutes	Umatilla Chem Depot	19991010	165395321.648438
20.50568169669679	19991112	[object Object]	1.6134602908252573	Sandpoint Airport	-116.5532476	[object Object]	48.2765903	 disk	Navy Active	small_airport	 Sandpoint, ID	one minute	Bayview Idaho	19950815	197158.8046875
17.792893494652525	19991116	[object Object]	0.7423907611887407	Medical Center of Arlington Heliport	-97.1057149357776	[object Object]	32.701939	 sphere	Army Guard	heliport	 Arlington, TX	couple of minutes	NG Saginaw	19991025	848152.64453125
27.49006805576396	19991114	[object Object]	6.551601991885487	Adams County Legion Field	-89.7062359	[object Object]	43.8869183	 circle	AF Guard	small_airport	 Grand Marsh, WI	5 min.	Volk ANGB	19991114	17456781.125
50.431723551292635	19991109	[object Object]	0.7545728779958973	Sparks Regional Medical Center Heliport	-94.4248983	[object Object]	35.3872218	 light	Army Guard	heliport	 Fort Smith, AR	5 to 7 minutes	Camp Gruber	19991109	205751558.445312
3.886554764854383	19991109	[object Object]	0.059876317982842056	Capitol National Bank Building Heliport	-97.7436995	[object Object]	30.2711286	 unknown	Army Guard	heliport	 Austin, TX	20 minutes	NG Camp Mabry	19991108	2006130.2109375
26.563550747225882	19991024	[object Object]	1.705979971302914	Parkland Airport	-105.0499817	[object Object]	40.0502623	 cylinder	AF Active	small_airport	 Erie, CO	5 min	Buckley AFB	19991023	22404776.203125
12.462303999226993	19991028	[object Object]	5.167936668737465	Tullos Field	-90.1311971	[object Object]	32.1534836	 changing	AF Guard	small_airport	 Florence, MS	1min	Jackson IAP, Thompson Field	19991025	711820.44140625
58.6067263469564	19991029	[object Object]	1.187889531743027	Cowichan District Hospital Heliport	-123.7244026	[object Object]	48.8032735	 disk	Navy Active	heliport	 Hayward, CA	&lt; one minute	NAS Whidbey Island	19991023	39137019.6640625
12.064836234471867	19991116	[object Object]	5.011862947224078	St Paul Downtown Holman Field	-92.9588282	[object Object]	44.92317	 rectangle	AF Reserve	medium_airport	 Woodbury, MN	4-5 hours	Minneapolis-St Paul	19991116	1038066.37109375
30.938783912282247	19991109	[object Object]	4.171755146825961	Baylor Medical Center At Carrollton Heliport	-96.8863922	[object Object]	33.0890094	 flash	Army Guard	heliport	 The Colony, TX	30 seconds	NG Saginaw	19991109	848152.64453125
23.003519733002726	19991117	[object Object]	1.3486264142122273	Blades Landing Heliport	-81.440667	[object Object]	41.240056	 other	Navy Active	heliport	 Hudson, OH	18-20 seconds	Bratenahl	19991116	223209.30078125
100.75483238736156	19991104	[object Object]	2.6168810696091276	Tradewind Airport	-101.8338246	[object Object]	35.2072185	 circle	AF Active	small_airport	 Amarillo, TX	30min	Cannon AFB Site  2	19991103	1684506.30859375
